Trial,Cumulative Reward,Cumulative Regret
2165,8661.721816192916,2.278183807084133
2166,8663.202028833788,4.797971166211937
2167,8667.818169945449,4.181830054551028
2168,8673.558021799136,2.441978200864469
2169,8677.044318424334,2.955681575665949
2170,8680.454338774938,3.545661225061849
2171,8684.491218753212,3.508781246788203
2172,8687.320880126766,4.679119873233503
2173,8690.604649408131,5.395350591868919
2174,8695.48221905782,4.517780942180252
2175,8700.283634095025,3.7163659049747366
2176,8705.557900822672,2.442099177327691
2177,8710.730169112863,1.2698308871367772
2178,8713.866782765741,2.133217234259064
2179,8717.939153592177,2.060846407823192
2180,8721.59562913699,2.4043708630106266
2181,8726.999662176328,1.000337823672453
2182,8731.421129371694,0.5788706283055944
2183,8736.336546156113,-0.3365461561133998
2184,8739.331935252203,0.6680647477969615
2185,8745.096787643031,-1.0967876430313481
2186,8749.487003012357,-1.4870030123565812
2187,8751.219874052053,0.7801259479474538
2188,8756.508515863048,-0.5085158630481601
2189,8760.036711698454,-0.03671169845438271
2190,8763.487704752557,0.5122952474430349
2191,8768.713032175483,-0.713032175483022
2192,8773.174870370978,-1.1748703709781694
2193,8777.439215829472,-1.4392158294722321
2194,8782.509554064083,-2.509554064083204
2195,8786.99606630121,-2.996066301209794
2196,8790.69304086699,-2.6930408669904864
2197,8796.014887121622,-4.014887121622451
2198,8800.015487426792,-4.0154874267918785
2199,8806.0899388017,-6.089938801700555
