Trial,Bandit,Reward,Algorithm
5245,3.0,3.4895939283671114,ThompsonSampling
5246,3.0,2.527537432869951,ThompsonSampling
5247,3.0,5.0723352393294725,ThompsonSampling
5248,3.0,4.746983201352835,ThompsonSampling
5249,3.0,5.865435625272007,ThompsonSampling
5250,3.0,4.046172187726112,ThompsonSampling
5251,3.0,4.305620276303314,ThompsonSampling
5252,3.0,3.4951564418694185,ThompsonSampling
5253,3.0,6.63077871084119,ThompsonSampling
5254,3.0,3.8171554987083582,ThompsonSampling
5255,3.0,4.932952723033126,ThompsonSampling
5256,3.0,5.143010339173028,ThompsonSampling
5257,3.0,3.7344405584983558,ThompsonSampling
5258,3.0,3.0795678270387574,ThompsonSampling
5259,3.0,5.060706860631636,ThompsonSampling
5260,3.0,3.085200210741717,ThompsonSampling
5261,3.0,5.126585767840313,ThompsonSampling
5262,3.0,2.907260747535211,ThompsonSampling
5263,3.0,3.816530040464889,ThompsonSampling
5264,3.0,4.401163766690796,ThompsonSampling
5265,3.0,4.039463746802665,ThompsonSampling
5266,3.0,3.4654904811844025,ThompsonSampling
5267,3.0,4.714028868181458,ThompsonSampling
5268,3.0,5.040421240577775,ThompsonSampling
5269,3.0,4.077985109057356,ThompsonSampling
5270,3.0,2.6791760268276317,ThompsonSampling
5271,3.0,4.19026514634245,ThompsonSampling
5272,3.0,3.562079038681814,ThompsonSampling
5273,3.0,4.42799683840582,ThompsonSampling
5274,3.0,5.4574329773402415,ThompsonSampling
5275,3.0,3.240161146389279,ThompsonSampling
5276,3.0,5.0587173189131445,ThompsonSampling
5277,3.0,4.450661936534113,ThompsonSampling
5278,3.0,1.4782405832418308,ThompsonSampling
5279,3.0,3.9058349972423385,ThompsonSampling
5280,3.0,4.625434586369377,ThompsonSampling
5281,3.0,3.3097566156204485,ThompsonSampling
5282,3.0,3.583518166533723,ThompsonSampling
5283,3.0,4.172135109402581,ThompsonSampling
5284,3.0,3.4113682119199384,ThompsonSampling
5285,3.0,2.7914879841738722,ThompsonSampling
5286,3.0,4.507071133898049,ThompsonSampling
5287,3.0,4.312083934123727,ThompsonSampling
5288,3.0,4.652262968459059,ThompsonSampling
5289,3.0,3.639634486350628,ThompsonSampling
5290,3.0,2.023281482808394,ThompsonSampling
5291,3.0,4.776576460735733,ThompsonSampling
5292,3.0,4.534169000062603,ThompsonSampling
5293,3.0,3.171130834404472,ThompsonSampling
5294,3.0,4.859012622203074,ThompsonSampling
5295,3.0,3.615762401267406,ThompsonSampling
5296,3.0,3.5370994155586004,ThompsonSampling
5297,3.0,4.540952710334259,ThompsonSampling
5298,3.0,2.064548105765995,ThompsonSampling
5299,3.0,3.8808255802018974,ThompsonSampling
5300,3.0,3.0766970149960793,ThompsonSampling
5301,3.0,4.230891538907127,ThompsonSampling
5302,3.0,4.017877934982349,ThompsonSampling
5303,3.0,3.911015969662627,ThompsonSampling
5304,3.0,2.0102564176130358,ThompsonSampling
5305,3.0,3.0579527886707707,ThompsonSampling
5306,3.0,3.7951351604270678,ThompsonSampling
5307,3.0,4.430386035864156,ThompsonSampling
5308,3.0,5.043888380804042,ThompsonSampling
5309,3.0,5.325927536744539,ThompsonSampling
5310,3.0,3.643987836433569,ThompsonSampling
5311,3.0,5.646396397264529,ThompsonSampling
5312,3.0,3.9815055012946985,ThompsonSampling
5313,3.0,4.922057329444209,ThompsonSampling
5314,3.0,3.1413881011839,ThompsonSampling
5315,3.0,3.8374829088162565,ThompsonSampling
5316,3.0,5.415357811115359,ThompsonSampling
5317,3.0,4.482623296396702,ThompsonSampling
5318,3.0,3.505135434567097,ThompsonSampling
5319,3.0,5.328123214494175,ThompsonSampling
5320,3.0,3.881854687168884,ThompsonSampling
5321,3.0,4.063980362870883,ThompsonSampling
5322,3.0,3.498819071414759,ThompsonSampling
5323,3.0,4.576196426548661,ThompsonSampling
5324,3.0,5.937955934282062,ThompsonSampling
5325,3.0,4.251052479986134,ThompsonSampling
5326,3.0,3.0992472935966773,ThompsonSampling
5327,3.0,3.6202432813410548,ThompsonSampling
5328,3.0,4.527955333636918,ThompsonSampling
5329,3.0,4.824504942849945,ThompsonSampling
5330,3.0,4.2402401421892035,ThompsonSampling
5331,3.0,4.598375376544202,ThompsonSampling
5332,3.0,2.5082904982760983,ThompsonSampling
5333,3.0,4.839965079885676,ThompsonSampling
5334,3.0,5.351735092357447,ThompsonSampling
5335,3.0,4.711007210100622,ThompsonSampling
5336,3.0,5.028694373915066,ThompsonSampling
5337,3.0,4.971824955407061,ThompsonSampling
5338,3.0,3.287503511812527,ThompsonSampling
5339,3.0,4.311945342968231,ThompsonSampling
5340,3.0,4.415329962892426,ThompsonSampling
5341,3.0,5.137717875254802,ThompsonSampling
5342,3.0,4.4069026246586205,ThompsonSampling
5343,3.0,3.0800695008721863,ThompsonSampling
5344,3.0,4.833561171808788,ThompsonSampling
5345,3.0,4.663361855889439,ThompsonSampling
5346,3.0,4.465101690588591,ThompsonSampling
5347,3.0,4.324493293678189,ThompsonSampling
5348,3.0,6.40176673477869,ThompsonSampling
5349,3.0,3.861588913200252,ThompsonSampling
5350,3.0,6.250414174892692,ThompsonSampling
5351,3.0,5.093034261032098,ThompsonSampling
5352,3.0,4.1575246312991645,ThompsonSampling
5353,3.0,3.7911907016926265,ThompsonSampling
5354,3.0,3.144268535455789,ThompsonSampling
5355,3.0,3.0628195243467498,ThompsonSampling
5356,3.0,5.099538768443757,ThompsonSampling
5357,3.0,4.40160890345217,ThompsonSampling
5358,3.0,3.935590127309462,ThompsonSampling
5359,3.0,5.167528711212127,ThompsonSampling
5360,3.0,3.14130051876786,ThompsonSampling
5361,3.0,3.878317919680776,ThompsonSampling
5362,3.0,3.2331678364765546,ThompsonSampling
5363,3.0,4.073991192866614,ThompsonSampling
5364,3.0,2.9469112181126884,ThompsonSampling
5365,3.0,6.350347360758418,ThompsonSampling
5366,3.0,3.688629583736355,ThompsonSampling
5367,3.0,3.8275568257080286,ThompsonSampling
5368,3.0,4.244509676894041,ThompsonSampling
5369,3.0,4.2970662726848055,ThompsonSampling
5370,3.0,5.281357459959375,ThompsonSampling
5371,3.0,3.326090834082706,ThompsonSampling
5372,3.0,3.0594836614530245,ThompsonSampling
5373,3.0,2.816518005524472,ThompsonSampling
5374,3.0,4.712384113104921,ThompsonSampling
5375,3.0,5.102368411960061,ThompsonSampling
5376,3.0,4.443996971230058,ThompsonSampling
5377,3.0,4.293951177491166,ThompsonSampling
5378,3.0,3.0547482117190468,ThompsonSampling
5379,3.0,5.027156651874142,ThompsonSampling
5380,3.0,3.936320643570531,ThompsonSampling
5381,3.0,4.850601399580486,ThompsonSampling
5382,3.0,3.2364719894017018,ThompsonSampling
5383,3.0,3.643691606223354,ThompsonSampling
5384,3.0,2.732209568459697,ThompsonSampling
5385,3.0,3.2121652438641823,ThompsonSampling
5386,3.0,3.857612722242222,ThompsonSampling
5387,3.0,6.210850111341555,ThompsonSampling
5388,3.0,5.24943264660998,ThompsonSampling
5389,3.0,3.9062554939711243,ThompsonSampling
5390,3.0,3.3622792789941527,ThompsonSampling
5391,3.0,4.814419916953923,ThompsonSampling
5392,3.0,3.9607983208993716,ThompsonSampling
5393,3.0,3.8795948253717767,ThompsonSampling
5394,3.0,4.42583444933417,ThompsonSampling
5395,3.0,4.636475025157494,ThompsonSampling
5396,3.0,3.3223621615527095,ThompsonSampling
5397,3.0,3.269716040615668,ThompsonSampling
5398,3.0,3.017065930452441,ThompsonSampling
5399,3.0,5.160877489517964,ThompsonSampling
5400,3.0,2.9198347343697924,ThompsonSampling
5401,3.0,2.541156069838321,ThompsonSampling
5402,3.0,3.216575281479835,ThompsonSampling
5403,3.0,3.035673407775765,ThompsonSampling
5404,3.0,4.8464433550757455,ThompsonSampling
5405,3.0,4.4970761710079215,ThompsonSampling
5406,3.0,3.736448376691635,ThompsonSampling
5407,3.0,4.642170975379878,ThompsonSampling
5408,3.0,4.4664421599400645,ThompsonSampling
5409,3.0,3.147904036196905,ThompsonSampling
5410,3.0,5.544379416497533,ThompsonSampling
5411,3.0,3.6020051547843717,ThompsonSampling
5412,3.0,3.7398711356084555,ThompsonSampling
5413,3.0,5.173490956626148,ThompsonSampling
5414,3.0,3.496995288947426,ThompsonSampling
5415,3.0,4.158576633422228,ThompsonSampling
5416,3.0,3.2731567930308114,ThompsonSampling
5417,3.0,4.735083858436782,ThompsonSampling
5418,3.0,3.6392525855626974,ThompsonSampling
5419,3.0,2.751295178411039,ThompsonSampling
5420,3.0,4.0437297521225055,ThompsonSampling
5421,3.0,3.6973741949478782,ThompsonSampling
5422,3.0,3.2469067346991647,ThompsonSampling
5423,3.0,1.9913262790819144,ThompsonSampling
5424,3.0,5.604268166375395,ThompsonSampling
5425,3.0,5.11425721333012,ThompsonSampling
5426,3.0,4.9055074832809495,ThompsonSampling
5427,3.0,3.3064486887044566,ThompsonSampling
5428,3.0,4.113125114954663,ThompsonSampling
5429,3.0,3.111226722243864,ThompsonSampling
5430,3.0,3.3932828091756084,ThompsonSampling
5431,3.0,3.2710211443819546,ThompsonSampling
5432,3.0,3.2329917060289266,ThompsonSampling
5433,3.0,5.12799086954836,ThompsonSampling
5434,3.0,4.999385437985179,ThompsonSampling
5435,3.0,4.824354210753368,ThompsonSampling
5436,3.0,2.2746243251509908,ThompsonSampling
5437,3.0,4.098483400481718,ThompsonSampling
5438,3.0,3.4652918817477047,ThompsonSampling
5439,3.0,5.449619495622556,ThompsonSampling
5440,3.0,3.50289176322912,ThompsonSampling
5441,3.0,5.546248534121988,ThompsonSampling
5442,3.0,2.938228822769111,ThompsonSampling
5443,3.0,3.6019142977702683,ThompsonSampling
5444,3.0,4.850676939839237,ThompsonSampling
5445,3.0,4.561900039301523,ThompsonSampling
5446,3.0,2.6089937636447886,ThompsonSampling
5447,3.0,2.846396531489736,ThompsonSampling
5448,3.0,3.598938506761109,ThompsonSampling
5449,3.0,3.7911868972301237,ThompsonSampling
5450,3.0,3.8488232972399032,ThompsonSampling
5451,3.0,6.005383296500263,ThompsonSampling
5452,3.0,6.012371615766584,ThompsonSampling
5453,3.0,4.600234467185637,ThompsonSampling
5454,3.0,4.129224223810031,ThompsonSampling
5455,3.0,4.3696294579777515,ThompsonSampling
5456,3.0,3.293924990892607,ThompsonSampling
5457,3.0,4.816766882938936,ThompsonSampling
5458,3.0,2.0738048839560257,ThompsonSampling
5459,3.0,3.9978987016496443,ThompsonSampling
5460,3.0,3.444868112960383,ThompsonSampling
5461,3.0,3.818757738092787,ThompsonSampling
5462,3.0,5.744741916726263,ThompsonSampling
5463,3.0,5.221220978862579,ThompsonSampling
5464,3.0,3.6084415799266396,ThompsonSampling
5465,3.0,4.0991559805307825,ThompsonSampling
5466,3.0,4.776743965572651,ThompsonSampling
5467,3.0,4.203755936492656,ThompsonSampling
5468,3.0,4.55258705377696,ThompsonSampling
5469,3.0,1.3396762966628435,ThompsonSampling
5470,3.0,3.342619602985646,ThompsonSampling
5471,3.0,4.541787316599656,ThompsonSampling
5472,3.0,4.1094552340935575,ThompsonSampling
5473,3.0,3.314784600689044,ThompsonSampling
5474,3.0,6.273175713954528,ThompsonSampling
5475,3.0,3.5233038934499246,ThompsonSampling
5476,3.0,4.962824876907861,ThompsonSampling
5477,3.0,4.9292370476015686,ThompsonSampling
5478,3.0,4.958486873552763,ThompsonSampling
5479,3.0,4.617248029618687,ThompsonSampling
5480,3.0,3.1525706925355004,ThompsonSampling
5481,3.0,3.1081351118754763,ThompsonSampling
5482,3.0,4.500363943754002,ThompsonSampling
5483,3.0,3.932975834014072,ThompsonSampling
5484,3.0,3.6031912950015355,ThompsonSampling
5485,3.0,3.163485465081882,ThompsonSampling
5486,3.0,2.7320399804707733,ThompsonSampling
5487,3.0,5.888003622694382,ThompsonSampling
5488,3.0,3.799183301276389,ThompsonSampling
5489,3.0,5.003382166193773,ThompsonSampling
5490,3.0,3.9363696944831346,ThompsonSampling
5491,3.0,4.040734916979933,ThompsonSampling
5492,3.0,5.08483493643262,ThompsonSampling
5493,3.0,5.681023455286333,ThompsonSampling
5494,3.0,4.475908004574421,ThompsonSampling
5495,3.0,3.821233679314237,ThompsonSampling
5496,3.0,3.654770558291075,ThompsonSampling
5497,3.0,2.3084507990788072,ThompsonSampling
5498,3.0,4.883471362872236,ThompsonSampling
5499,3.0,0.8656325882263367,ThompsonSampling
5500,3.0,5.929545610706999,ThompsonSampling
5501,3.0,3.2088269720533695,ThompsonSampling
5502,3.0,3.6024291410897273,ThompsonSampling
5503,3.0,5.086100032774048,ThompsonSampling
5504,3.0,3.4265951458901673,ThompsonSampling
5505,3.0,2.9257336797040363,ThompsonSampling
5506,3.0,2.8221423587475005,ThompsonSampling
5507,3.0,4.701868743366479,ThompsonSampling
5508,3.0,3.667277140404037,ThompsonSampling
5509,3.0,4.979565000025348,ThompsonSampling
5510,3.0,4.386843593718569,ThompsonSampling
5511,3.0,5.013898275854026,ThompsonSampling
5512,3.0,5.763511901824512,ThompsonSampling
5513,3.0,4.697212561282484,ThompsonSampling
5514,3.0,3.371408246075282,ThompsonSampling
5515,3.0,6.663070567098632,ThompsonSampling
5516,3.0,3.292842208827823,ThompsonSampling
5517,3.0,3.333686393518012,ThompsonSampling
5518,3.0,5.553113855720926,ThompsonSampling
5519,3.0,5.298133754707865,ThompsonSampling
5520,3.0,5.378537214385302,ThompsonSampling
5521,3.0,3.308803675458117,ThompsonSampling
5522,3.0,4.396276995862927,ThompsonSampling
5523,3.0,6.404095347287802,ThompsonSampling
5524,3.0,6.239009497186501,ThompsonSampling
5525,3.0,3.161697438117222,ThompsonSampling
5526,3.0,3.3331963635094572,ThompsonSampling
5527,3.0,3.0293020966379354,ThompsonSampling
5528,3.0,3.797812940848108,ThompsonSampling
5529,3.0,3.6807291561335718,ThompsonSampling
5530,3.0,3.330281675607224,ThompsonSampling
5531,3.0,4.096028791840356,ThompsonSampling
5532,3.0,3.812841897059028,ThompsonSampling
5533,3.0,3.0158863041136117,ThompsonSampling
5534,3.0,4.113519851441535,ThompsonSampling
5535,3.0,2.337434696397107,ThompsonSampling
5536,3.0,4.4154767330579565,ThompsonSampling
5537,3.0,5.74991701954887,ThompsonSampling
5538,3.0,4.225808800359037,ThompsonSampling
5539,3.0,3.8871201723523754,ThompsonSampling
5540,3.0,4.761061870688941,ThompsonSampling
5541,3.0,5.1314628777214,ThompsonSampling
5542,3.0,4.680903320451308,ThompsonSampling
5543,3.0,3.543604969362609,ThompsonSampling
5544,3.0,4.876370449456332,ThompsonSampling
5545,3.0,3.631616814733797,ThompsonSampling
5546,3.0,3.385919552411466,ThompsonSampling
5547,3.0,3.48224954775753,ThompsonSampling
5548,3.0,5.072093347718289,ThompsonSampling
5549,3.0,4.116637401769882,ThompsonSampling
5550,3.0,3.417878164388557,ThompsonSampling
5551,3.0,3.049653028491423,ThompsonSampling
5552,3.0,4.096256934435869,ThompsonSampling
5553,3.0,2.9753578434859937,ThompsonSampling
5554,3.0,3.6510019217259377,ThompsonSampling
5555,3.0,4.265538737945059,ThompsonSampling
5556,3.0,3.062361536433967,ThompsonSampling
5557,3.0,3.746707716125914,ThompsonSampling
5558,3.0,2.6645454569872324,ThompsonSampling
5559,3.0,4.62146207570604,ThompsonSampling
5560,3.0,3.0455470080359364,ThompsonSampling
5561,3.0,3.964902595568311,ThompsonSampling
5562,3.0,3.0051083291625824,ThompsonSampling
5563,3.0,3.5997280874220854,ThompsonSampling
5564,3.0,4.1813087111064595,ThompsonSampling
5565,3.0,2.7002947844722387,ThompsonSampling
5566,3.0,4.995818050545062,ThompsonSampling
5567,3.0,3.5450763583921843,ThompsonSampling
5568,3.0,3.493637422648285,ThompsonSampling
5569,3.0,4.114472480703635,ThompsonSampling
5570,3.0,4.145464263604343,ThompsonSampling
5571,3.0,3.920521936833552,ThompsonSampling
5572,3.0,3.8820139715817934,ThompsonSampling
5573,3.0,3.8144951528009066,ThompsonSampling
5574,3.0,4.5202863874409145,ThompsonSampling
5575,3.0,5.230799005967718,ThompsonSampling
5576,3.0,2.9710070007026363,ThompsonSampling
5577,3.0,2.2302513921191585,ThompsonSampling
5578,3.0,4.945848776112963,ThompsonSampling
5579,3.0,3.265813107234927,ThompsonSampling
5580,3.0,6.648296830394753,ThompsonSampling
5581,3.0,3.4812592621080967,ThompsonSampling
5582,3.0,3.6782825927983023,ThompsonSampling
5583,3.0,3.9363790302119077,ThompsonSampling
5584,3.0,4.615205974152848,ThompsonSampling
5585,3.0,6.523124606080321,ThompsonSampling
5586,3.0,3.867935340260518,ThompsonSampling
5587,3.0,4.643942951008636,ThompsonSampling
5588,3.0,3.8733437202469614,ThompsonSampling
5589,3.0,3.616511383392182,ThompsonSampling
5590,3.0,3.313073795052698,ThompsonSampling
5591,3.0,3.948734910121221,ThompsonSampling
5592,3.0,2.8478789497048558,ThompsonSampling
5593,3.0,5.004054132149905,ThompsonSampling
5594,3.0,3.891729547770714,ThompsonSampling
5595,3.0,2.8720491660636833,ThompsonSampling
5596,3.0,4.784821113732805,ThompsonSampling
5597,3.0,3.460597695403715,ThompsonSampling
5598,3.0,3.9943149000385936,ThompsonSampling
5599,3.0,4.544323065440946,ThompsonSampling
5600,3.0,4.71883046424683,ThompsonSampling
5601,3.0,3.87868686761001,ThompsonSampling
5602,3.0,3.9541106801484114,ThompsonSampling
5603,3.0,4.7299578065803844,ThompsonSampling
5604,3.0,3.9929771209151945,ThompsonSampling
5605,3.0,4.284515249462073,ThompsonSampling
5606,3.0,4.081189096634578,ThompsonSampling
5607,3.0,3.811753647795823,ThompsonSampling
5608,3.0,2.8632296289417596,ThompsonSampling
5609,3.0,3.14990596636067,ThompsonSampling
5610,3.0,5.560211266501167,ThompsonSampling
5611,3.0,3.714171098223771,ThompsonSampling
5612,3.0,4.640278266058665,ThompsonSampling
5613,3.0,5.136192405269027,ThompsonSampling
5614,3.0,3.433652209050898,ThompsonSampling
5615,3.0,3.479586035286116,ThompsonSampling
5616,3.0,3.13224344002295,ThompsonSampling
5617,3.0,5.255578428411309,ThompsonSampling
5618,3.0,3.7740956857700683,ThompsonSampling
5619,3.0,3.262751441843966,ThompsonSampling
5620,3.0,3.2763321729912662,ThompsonSampling
5621,3.0,5.034176097402337,ThompsonSampling
5622,3.0,2.6940187351428158,ThompsonSampling
5623,3.0,4.569877939379829,ThompsonSampling
5624,3.0,4.103373310243934,ThompsonSampling
5625,3.0,4.0128761899347465,ThompsonSampling
5626,3.0,2.8209352730039594,ThompsonSampling
5627,3.0,4.669842553087663,ThompsonSampling
5628,3.0,4.354780160539334,ThompsonSampling
5629,3.0,5.787725268472554,ThompsonSampling
5630,3.0,2.9272514105947858,ThompsonSampling
5631,3.0,4.8308242354673725,ThompsonSampling
5632,3.0,3.417815538715006,ThompsonSampling
5633,3.0,3.702202744679122,ThompsonSampling
5634,3.0,2.6981346612994215,ThompsonSampling
5635,3.0,4.6466842407078595,ThompsonSampling
5636,3.0,2.837425114987867,ThompsonSampling
5637,3.0,6.058315253668618,ThompsonSampling
5638,3.0,3.592024660684471,ThompsonSampling
5639,3.0,5.07479768982274,ThompsonSampling
5640,3.0,5.004550784088467,ThompsonSampling
5641,3.0,2.4254308439451666,ThompsonSampling
5642,3.0,4.816418735300523,ThompsonSampling
5643,3.0,3.094245426793389,ThompsonSampling
5644,3.0,4.858641011762316,ThompsonSampling
5645,3.0,5.659993172636195,ThompsonSampling
5646,3.0,4.905076968256313,ThompsonSampling
5647,3.0,5.18259263654506,ThompsonSampling
5648,3.0,5.450245427909363,ThompsonSampling
5649,3.0,5.6369072738582595,ThompsonSampling
5650,3.0,3.5919408205194965,ThompsonSampling
5651,3.0,4.512069008039127,ThompsonSampling
5652,3.0,4.7844874165772175,ThompsonSampling
5653,3.0,3.5455688556083094,ThompsonSampling
5654,3.0,3.030995161723413,ThompsonSampling
5655,3.0,1.9075371130860028,ThompsonSampling
5656,3.0,3.555094597278923,ThompsonSampling
5657,3.0,5.9409043618749955,ThompsonSampling
5658,3.0,3.764222609443119,ThompsonSampling
5659,3.0,3.179614931416433,ThompsonSampling
5660,3.0,4.859018359062747,ThompsonSampling
5661,3.0,3.608860060391262,ThompsonSampling
5662,3.0,4.064054709744615,ThompsonSampling
5663,3.0,4.468854759630655,ThompsonSampling
5664,3.0,3.0725106762718557,ThompsonSampling
5665,3.0,5.716155687835254,ThompsonSampling
5666,3.0,4.956994148361023,ThompsonSampling
5667,3.0,3.582920386864645,ThompsonSampling
5668,3.0,3.8913471280734764,ThompsonSampling
5669,3.0,3.2311745682149375,ThompsonSampling
5670,3.0,4.258353399512741,ThompsonSampling
5671,3.0,3.134002893110315,ThompsonSampling
5672,3.0,4.853153005498244,ThompsonSampling
5673,3.0,4.598503468485697,ThompsonSampling
5674,3.0,3.285326015987971,ThompsonSampling
5675,3.0,4.408549452452354,ThompsonSampling
5676,3.0,3.4247170328673913,ThompsonSampling
5677,3.0,5.530953951575286,ThompsonSampling
5678,3.0,2.9254056385761578,ThompsonSampling
5679,3.0,2.706739217344116,ThompsonSampling
5680,3.0,4.4303317491117715,ThompsonSampling
5681,3.0,3.739003996870258,ThompsonSampling
5682,3.0,4.410446979687493,ThompsonSampling
5683,3.0,3.140632961531641,ThompsonSampling
5684,3.0,2.2450018332578106,ThompsonSampling
5685,3.0,4.0337087378928,ThompsonSampling
5686,3.0,2.8005681533508904,ThompsonSampling
5687,3.0,4.77871927028613,ThompsonSampling
5688,3.0,4.796593277503364,ThompsonSampling
5689,3.0,4.348488140655601,ThompsonSampling
5690,3.0,4.23921321061666,ThompsonSampling
5691,3.0,3.3658314451499107,ThompsonSampling
5692,3.0,4.488736113731408,ThompsonSampling
5693,3.0,4.1371748817021174,ThompsonSampling
5694,3.0,5.805197566376152,ThompsonSampling
5695,3.0,3.2986031071141895,ThompsonSampling
5696,3.0,5.262361422216107,ThompsonSampling
5697,3.0,4.422868362510588,ThompsonSampling
5698,3.0,2.091097919994362,ThompsonSampling
5699,3.0,6.422201377308919,ThompsonSampling
5700,3.0,3.634819219712075,ThompsonSampling
5701,3.0,3.313666801719931,ThompsonSampling
5702,3.0,4.62539957824071,ThompsonSampling
5703,3.0,3.2258645641723676,ThompsonSampling
5704,3.0,5.099580848548977,ThompsonSampling
5705,3.0,4.141002926826553,ThompsonSampling
5706,3.0,3.304911441898244,ThompsonSampling
5707,3.0,3.2232237186090895,ThompsonSampling
5708,3.0,4.776532752823496,ThompsonSampling
5709,3.0,4.398140865761959,ThompsonSampling
5710,3.0,4.205441599088697,ThompsonSampling
5711,3.0,5.980505679736508,ThompsonSampling
5712,3.0,1.649950562833585,ThompsonSampling
5713,3.0,5.805281207466502,ThompsonSampling
5714,3.0,3.7056012224949173,ThompsonSampling
5715,3.0,4.369773192864016,ThompsonSampling
5716,3.0,3.1752916632449555,ThompsonSampling
5717,3.0,3.941264468328427,ThompsonSampling
5718,3.0,2.5392906235356447,ThompsonSampling
5719,3.0,4.8968540335064334,ThompsonSampling
5720,3.0,4.621381688938804,ThompsonSampling
5721,3.0,1.792705628946114,ThompsonSampling
5722,3.0,4.478941393858914,ThompsonSampling
5723,3.0,2.082188651715426,ThompsonSampling
5724,3.0,4.661818163121355,ThompsonSampling
5725,3.0,3.0140671839688724,ThompsonSampling
5726,3.0,4.780700898739021,ThompsonSampling
5727,3.0,5.613799889557583,ThompsonSampling
5728,3.0,4.307592620376183,ThompsonSampling
5729,3.0,3.4819236878216966,ThompsonSampling
5730,3.0,3.0911839022254046,ThompsonSampling
5731,3.0,3.6402751180624233,ThompsonSampling
5732,3.0,3.556837727081183,ThompsonSampling
5733,3.0,2.100993098419462,ThompsonSampling
5734,3.0,2.888941998537546,ThompsonSampling
5735,3.0,2.6121122658743907,ThompsonSampling
5736,3.0,4.3481660723177304,ThompsonSampling
5737,3.0,5.3715513636804095,ThompsonSampling
5738,3.0,4.270038035093085,ThompsonSampling
5739,3.0,4.228780903192306,ThompsonSampling
5740,3.0,4.632663963529988,ThompsonSampling
5741,3.0,4.0754410068374165,ThompsonSampling
5742,3.0,4.138383963749421,ThompsonSampling
5743,3.0,5.996242533388229,ThompsonSampling
5744,3.0,3.7743469291158154,ThompsonSampling
5745,3.0,3.453747812969208,ThompsonSampling
5746,3.0,3.5553394033922,ThompsonSampling
5747,3.0,4.788499881613812,ThompsonSampling
5748,3.0,3.6641683440779222,ThompsonSampling
5749,3.0,3.676808046521278,ThompsonSampling
5750,3.0,4.316167779990327,ThompsonSampling
5751,3.0,3.7855851774993274,ThompsonSampling
5752,3.0,2.179355725505417,ThompsonSampling
5753,3.0,3.8271249391580584,ThompsonSampling
5754,3.0,3.820071048319094,ThompsonSampling
5755,3.0,4.79593814968487,ThompsonSampling
5756,3.0,5.257736567531425,ThompsonSampling
5757,3.0,3.194430202825593,ThompsonSampling
5758,3.0,4.8401505696841465,ThompsonSampling
5759,3.0,4.285138973598416,ThompsonSampling
5760,3.0,3.532729885687127,ThompsonSampling
5761,3.0,4.037572613730116,ThompsonSampling
5762,3.0,4.465943407555624,ThompsonSampling
5763,3.0,3.9510634156146422,ThompsonSampling
5764,3.0,3.814655723564541,ThompsonSampling
5765,3.0,4.484654900846928,ThompsonSampling
5766,3.0,3.7723343943709424,ThompsonSampling
5767,3.0,3.054722583948281,ThompsonSampling
5768,3.0,4.270709511882048,ThompsonSampling
5769,3.0,3.599986442494645,ThompsonSampling
5770,3.0,4.462378610642605,ThompsonSampling
5771,3.0,2.527559416176422,ThompsonSampling
5772,3.0,3.924499406290554,ThompsonSampling
5773,3.0,4.022918202427065,ThompsonSampling
5774,3.0,3.9675067638285495,ThompsonSampling
5775,3.0,2.744313873954586,ThompsonSampling
5776,3.0,5.522238639758711,ThompsonSampling
5777,3.0,4.511604408694688,ThompsonSampling
5778,3.0,5.724301298817593,ThompsonSampling
5779,3.0,4.2622216421212595,ThompsonSampling
5780,3.0,1.8570606093780424,ThompsonSampling
5781,3.0,4.075332316010396,ThompsonSampling
5782,3.0,2.132751619054736,ThompsonSampling
5783,3.0,4.261642349846816,ThompsonSampling
5784,3.0,5.50723273103651,ThompsonSampling
5785,3.0,1.9813686626292317,ThompsonSampling
5786,3.0,3.6237878410130397,ThompsonSampling
5787,3.0,4.082472217954397,ThompsonSampling
5788,3.0,2.713780042939952,ThompsonSampling
5789,3.0,5.286987258978787,ThompsonSampling
5790,3.0,3.398565752999936,ThompsonSampling
5791,3.0,3.1818810916080915,ThompsonSampling
5792,3.0,5.502572350575814,ThompsonSampling
5793,3.0,2.598872409837664,ThompsonSampling
5794,3.0,3.3775294471750166,ThompsonSampling
5795,3.0,4.76377176901437,ThompsonSampling
5796,3.0,2.750510415786551,ThompsonSampling
5797,3.0,3.5944773041015794,ThompsonSampling
5798,3.0,4.241121160132311,ThompsonSampling
5799,3.0,3.7291085052653545,ThompsonSampling
5800,3.0,3.995623728531791,ThompsonSampling
5801,3.0,5.318148633407149,ThompsonSampling
5802,3.0,3.1794165261802245,ThompsonSampling
5803,3.0,5.127403658380688,ThompsonSampling
5804,3.0,2.2887988908477865,ThompsonSampling
5805,3.0,4.212471419965578,ThompsonSampling
5806,3.0,4.7479993430664065,ThompsonSampling
5807,3.0,3.774005061530368,ThompsonSampling
5808,3.0,4.467702552838444,ThompsonSampling
5809,3.0,4.345250921412961,ThompsonSampling
5810,3.0,4.087441701237516,ThompsonSampling
5811,3.0,3.728559022277822,ThompsonSampling
5812,3.0,3.9821106895267135,ThompsonSampling
5813,3.0,3.4071306673930133,ThompsonSampling
5814,3.0,2.918265388608826,ThompsonSampling
5815,3.0,4.808652542996168,ThompsonSampling
5816,3.0,2.9820842947863673,ThompsonSampling
5817,3.0,3.340234948479285,ThompsonSampling
5818,3.0,4.1122309177428145,ThompsonSampling
