Trial,Cumulative Reward,Cumulative Regret
3766,15014.64098786683,53.359012133170836
3767,15019.085243629961,52.91475637003896
3768,15022.966711888963,53.03328811103711
3769,15027.847617481017,52.15238251898336
3770,15029.10283706345,54.89716293654965
3771,15032.586733500802,55.41326649919756
3772,15036.723634178123,55.276365821877334
3773,15038.512595957674,57.48740404232558
3774,15042.091396658903,57.90860334109675
3775,15045.706404535042,58.293595464958344
3776,15048.441673630974,59.55832636902596
3777,15052.493231067954,59.506768932045816
3778,15056.159181486877,59.84081851312294
3779,15061.284513357961,58.71548664203874
3780,15065.484091811866,58.515908188133835
3781,15070.821585888132,57.17841411186782
3782,15074.06146425883,57.9385357411702
3783,15076.302950179566,59.697049820433676
3784,15081.635211236253,58.36478876374713
3785,15085.198445884173,58.80155411582746
3786,15090.10662218096,57.893377819040325
3787,15094.021047775035,57.978952224964814
3788,15100.388219869285,55.61178013071549
3789,15103.894952560815,56.105047439185
3790,15107.22751141942,56.7724885805801
3791,15110.848352530485,57.1516474695145
3792,15114.082454393825,57.917545606174826
3793,15117.218608610072,58.7813913899281
3794,15121.151940995906,58.848059004094466
3795,15125.84013119343,58.15986880656965
3796,15129.85157868984,58.14842131015939
3797,15135.200912233076,56.79908776692355
3798,15138.654581129887,57.34541887011255
3799,15143.01647709753,56.98352290247021
3800,15147.007926152797,56.992073847202846
3801,15150.470913331224,57.52908666877556
3802,15153.81779690508,58.182203094920624
3803,15154.443708189217,61.55629181078257
3804,15158.179357087825,61.82064291217466
3805,15161.481845454282,62.51815454571806
3806,15166.38424249082,61.615757509180185
3807,15170.712432426002,61.287567573997876
3808,15175.183500353296,60.81649964670396
3809,15180.484866209434,59.515133790566324
3810,15184.902434062462,59.09756593753809
3811,15189.01812060106,58.98187939893978
3812,15194.468215265435,57.53178473456501
3813,15196.348312228774,59.651687771225625
3814,15200.117261850355,59.882738149644865
3815,15204.423147023484,59.57685297651551
3816,15208.513614570116,59.48638542988374
3817,15213.182672294775,58.81732770522467
3818,15217.142622187226,58.85737781277385
3819,15222.953776362445,57.04622363755516
3820,15227.528730367198,56.47126963280243
3821,15233.450814189806,54.5491858101941
3822,15235.780901663116,56.21909833688369
